Device_ID;Toggle_Solar_FETs;Toggle_Load_FETs;Toggle_Fan;Solar_Shunt_Current;Solar_Shunt_Voltage;Solar_Shunt_Power;Load_Shunt_Current;Load_Shunt_Voltage;Load_Shunt_Power;Board_Temperature;RTC_Time;Cell_Voltages;Max_Cell_V;Max_Cell;Min_Cell_V;Min_Cell;Pack_Avrg;Pack_V;Cell_Discharge;Is_Charging;Is_Discharging;Error;Solar_Shunt_Status;Load_Shunt_Status;RTC_Status;BMS_Status;Loads_Status
solar_pv_test;1;1;0;0;0;0;0.482353;0.00082;0.000396;31.57101;2000-01-03T01:04:22;[3.7755, 3.768, 3.7755, 3.777, 3.894, 3.903, 3.8985, 3.906, 3.738, 3.7035, 3.693, 3.7005];3.906;7;3.693;10;3.794375;45.5325;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;31.33703;2000-01-03T01:04:28;[3.7755, 3.768, 3.777, 3.777, 3.894, 3.903, 3.8985, 3.906, 3.738, 3.702, 3.693, 3.7005];3.906;7;3.693;10;3.794375;45.5325;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;31.36038;2000-01-03T01:04:34;[3.7755, 3.7695, 3.777, 3.777, 3.894, 3.903, 3.8985, 3.906, 3.738, 3.702, 3.693, 3.7005];3.906;7;3.693;10;3.7945;45.534;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;31.26696;2000-01-03T01:04:40;[3.7755, 3.768, 3.777, 3.777, 3.8925, 3.903, 3.8985, 3.906, 3.738, 3.702, 3.693, 3.7005];3.906;7;3.693;10;3.79425;45.531;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.482353;0.00082;0.000396;31.43054;2000-01-03T01:04:46;[3.7755, 3.768, 3.7755, 3.777, 3.894, 3.903, 3.8985, 3.9075, 3.738, 3.702, 3.693, 3.7005];3.9075;7;3.693;10;3.794375;45.5325;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.482353;0.00082;0.000396;31.47735;2000-01-03T01:04:52;[3.7755, 3.768, 3.777, 3.777, 3.8925, 3.9045, 3.8985, 3.906, 3.738, 3.702, 3.693, 3.7005];3.906;7;3.693;10;3.794375;45.5325;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;31.17361;2000-01-03T01:04:59;[3.7755, 3.768, 3.7755, 3.777, 3.894, 3.9045, 3.8985, 3.9075, 3.738, 3.702, 3.693, 3.7005];3.9075;7;3.693;10;3.7945;45.534;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;31.15032;2000-01-03T01:05:05;[3.7755, 3.768, 3.777, 3.777, 3.8925, 3.903, 3.8985, 3.9075, 3.738, 3.702, 3.693, 3.7005];3.9075;7;3.693;10;3.794375;45.5325;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.482353;0.00082;0.000396;30.89428;2000-01-03T01:05:11;[3.7755, 3.768, 3.777, 3.777, 3.894, 3.903, 3.8985, 3.906, 3.738, 3.702, 3.693, 3.7005];3.906;7;3.693;10;3.794375;45.5325;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.482353;0.00082;0.000396;30.80139;2000-01-03T01:05:17;[3.7755, 3.7695, 3.777, 3.777, 3.894, 3.903, 3.8985, 3.9075, 3.738, 3.702, 3.693, 3.7005];3.9075;7;3.693;10;3.794625;45.5355;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.482353;0.00082;0.000396;30.82458;2000-01-03T01:05:23;[3.7755, 3.7695, 3.777, 3.777, 3.894, 3.903, 3.8985, 3.906, 3.738, 3.7035, 3.693, 3.7005];3.906;7;3.693;10;3.794625;45.5355;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.6622;2000-01-03T01:05:30;[3.7755, 3.7695, 3.777, 3.777, 3.894, 3.9045, 3.8985, 3.9075, 3.738, 3.7035, 3.693, 3.7005];3.9075;7;3.693;10;3.794875;45.5385;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.482353;0.00082;0.000396;30.56957;2000-01-03T01:05:36;[3.7755, 3.7695, 3.7755, 3.777, 3.894, 3.903, 3.9, 3.906, 3.738, 3.702, 3.693, 3.7005];3.906;7;3.693;10;3.7945;45.534;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.482353;0.00082;0.000396;30.87106;2000-01-03T01:05:42;[3.7755, 3.7695, 3.7755, 3.777, 3.894, 3.9045, 3.8985, 3.9075, 3.738, 3.702, 3.693, 3.7005];3.9075;7;3.693;10;3.794625;45.5355;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.482353;0.00082;0.000396;30.91751;2000-01-03T01:05:48;[3.7755, 3.7695, 3.7755, 3.777, 3.8925, 3.9045, 3.9, 3.9075, 3.738, 3.702, 3.693, 3.7005];3.9075;7;3.693;10;3.794625;45.5355;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.482353;0.00082;0.000396;30.82458;2000-01-03T01:05:54;[3.7755, 3.7695, 3.7755, 3.777, 3.8925, 3.903, 3.8985, 3.9075, 3.738, 3.702, 3.693, 3.7005];3.9075;7;3.693;10;3.794375;45.5325;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.91751;2000-01-03T01:06:00;[3.7755, 3.768, 3.7755, 3.777, 3.894, 3.903, 3.8985, 3.9075, 3.738, 3.702, 3.693, 3.7005];3.9075;7;3.693;10;3.794375;45.5325;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.8478;2000-01-03T01:06:07;[3.7755, 3.7695, 3.777, 3.777, 3.8925, 3.9045, 3.8985, 3.9075, 3.738, 3.702, 3.693, 3.7005];3.9075;7;3.693;10;3.794625;45.5355;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;31.01055;2000-01-03T01:06:13;[3.7755, 3.7695, 3.777, 3.777, 3.894, 3.903, 3.8985, 3.906, 3.738, 3.702, 3.693, 3.7005];3.906;7;3.693;10;3.7945;45.534;wwwwddddwwww;True;True;0;0;1;1;1;1
